keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
abraham lincoln,1530,1662,1382,1391,1293,74.50000000000018
2020s,1530,1662,486,1391,1293,74.50000000000018
magic land,1530,1662,720,1391,1293,74.50000000000018
identity swap,1530,1662,1506,1391,1293,74.50000000000018
vhs,1530,1662,1509,1391,1293,74.50000000000018
tricycle,1530,1662,1499,1391,1293,74.50000000000018
retired,1530,1662,643,1391,1293,74.50000000000018
unrequited love,1530,1662,523,1391,1293,74.50000000000018
protective father,1530,1662,480,1391,1293,74.50000000000018
witch hunt,1530,1662,1414,1391,1293,74.50000000000017
butler,1530,1662,1265,1391,1293,74.50000000000017
buried alive,1530,1662,1358,1391,1293,74.50000000000017
protector,1530,1662,1163,1391,1293,74.50000000000017
texas ranger,1530,1662,848,1391,1293,74.50000000000017
bourgeoisie,1530,1662,1514,1391,1293,74.50000000000017
poseidon,1530,1662,1338,1391,1293,74.50000000000017
british spy,1530,1662,1272,1391,1293,74.50000000000017
government conspiracy,1530,1662,1226,1391,1293,74.50000000000017
bayou,1530,1662,717,1391,1293,74.50000000000017
super speed,1530,1662,1347,1391,1293,74.50000000000017
medical research,1530,1662,418,1391,1293,74.50000000000017
incredulous,1530,1662,487,1391,1293,74.50000000000017
honolulu,1530,1662,1138,1391,1293,74.50000000000017
smithsonian,1530,1662,1553,1391,1293,74.50000000000017
false memory,1530,1662,1298,1391,1293,74.50000000000017
naval warfare,1530,1662,1029,1391,1293,74.50000000000017
magazine,1530,1662,1085,1391,1293,74.50000000000017
crime against humanity,1530,1662,902,1391,1293,74.50000000000017
pittsburgh,1530,1662,323,1391,1293,74.50000000000017
advertising,1530,1662,1367,1391,1293,74.50000000000016
tracking device,1530,1662,799,1391,1293,74.50000000000016
cynicism,1530,1662,691,1391,1293,74.50000000000016
racial segregation,1530,1662,702,1391,1293,74.50000000000016
stakeout,1530,1662,1012,1391,1293,74.50000000000016
rich vs poor,1530,1662,1047,1391,1293,74.50000000000016
italian cuisine,1530,1662,1097,1391,1293,74.50000000000016
plastic surgeon,1530,1662,640,1391,1293,74.50000000000016
unconsciousness,1530,1662,1494,1391,1293,74.50000000000016
plastic surgery,1530,1662,640,1391,1293,74.50000000000016
personification,1530,1662,451,1391,1293,74.50000000000016
cover-up,1530,1662,883,1391,1293,74.50000000000016
intelligent,1530,1662,1147,1391,1293,74.50000000000016
self-referential,1530,1662,797,1391,1293,74.50000000000016
opposites,1530,1662,985,1391,1293,74.50000000000016
martial artist,1530,1662,1432,1391,1293,74.50000000000016
crash landing,1530,1662,1340,1391,1293,74.50000000000016
indonesia,1530,1662,727,1391,1293,74.50000000000016
archery,1530,1662,550,1391,1293,74.50000000000016
search party,1530,1662,558,1391,1293,74.50000000000016
denmark,1530,1662,718,1391,1293,74.50000000000016
therapy,1530,1662,618,1391,1293,74.50000000000016
black ops,1530,1662,787,1391,1293,74.50000000000016
investigative journalism,1530,1662,1253,1391,1293,74.50000000000016
cousin,1530,1662,1251,1391,1293,74.50000000000016
3d,1530,1662,1510,1391,1293,74.50000000000016
american abroad,1530,1662,946,1391,1293,74.50000000000016
rapist,1530,1662,1410,1391,1293,74.50000000000016
anti villain,1530,1662,600,1391,1293,74.50000000000016
prison cell,1530,1662,1033,1391,1293,74.50000000000016
child vampire,1530,1662,1101,1391,1293,74.50000000000016
slave owner,1530,1662,1150,1391,1293,74.50000000000016
webcam,1530,1662,1434,1391,1293,74.50000000000016
valor,1530,1662,1529,1391,1293,74.50000000000016
mathematician,1530,1662,1100,1391,1293,74.50000000000016
forced prostitution,1530,1662,662,1391,1293,74.50000000000016
supernatural creature,1530,1662,945,1391,1293,74.50000000000016
super soldier,1530,1662,1139,1391,1293,74.50000000000016
interpreter,1530,1662,981,1391,1293,74.50000000000016
teddy bear,1530,1662,860,1391,1293,74.50000000000016
wanted man,1530,1662,632,1391,1293,74.50000000000016
wu shu,1530,1662,1481,1391,1293,74.50000000000016
monitor,1530,1662,1276,1391,1293,74.50000000000016
banned film,1530,1662,1482,1391,1293,74.50000000000016
sunrise,1530,1662,1362,1391,1293,74.50000000000016
slave,1530,1662,1311,1391,1293,74.50000000000014
support group,1530,1662,762,1391,1293,74.50000000000014
mumbai (bombay),1530,1662,756,1391,1293,74.50000000000014
orangutan,1530,1662,313,1391,1293,74.50000000000014
pretend family,1530,1662,1250,1391,1293,74.50000000000014
cultural conflict,1530,1662,1232,1391,1293,74.50000000000014
loan shark,1530,1662,817,1391,1293,74.50000000000014
mumblecore,1530,1662,1374,1391,1293,74.50000000000014
seppuku,1530,1662,1239,1391,1293,74.50000000000014
rhode island,1530,1662,998,1391,1293,74.50000000000014
affair,1530,1662,1011,1391,1293,74.50000000000014
oil,1530,1662,1065,1391,1293,74.50000000000014
man child,1530,1662,1066,1391,1293,74.50000000000014
dinner party,1530,1662,1249,1391,1293,74.50000000000014
wild west,1530,1662,754,1391,1293,74.50000000000013
dance competition,1530,1662,684,1391,1293,74.50000000000013
meiji period,1530,1662,951,1391,1293,74.50000000000013
dam,1530,1662,294,1391,1293,74.50000000000013
security,1530,1662,895,1391,1293,74.50000000000013
bombing,1530,1662,611,1391,1293,74.50000000000013
helicopter crash,1530,1662,620,1391,1293,74.50000000000013
wedding party,1530,1662,645,1391,1293,74.50000000000013
boy genius,1530,1662,341,1391,1293,74.50000000000013
tunnel,1530,1662,340,1391,1293,74.50000000000013
reindeer,1530,1662,886,1391,1293,74.50000000000013
horseback riding,1530,1662,769,1391,1293,74.50000000000013
suspense mystery,1530,1662,299,1391,1293,74.50000000000013
fame-seeking,1530,1662,240,1391,1293,74.50000000000011
drug trip,1530,1662,1034,1391,1293,74.50000000000011
substance abuse,1530,1662,1323,1391,1293,74.50000000000011
sikhism,1530,1662,887,1391,1293,74.50000000000011
zeus,1530,1662,1562,1391,1293,74.50000000000011
flash mob,1530,1662,1263,1391,1293,74.50000000000011
subconscious,1530,1662,350,1391,1293,74.50000000000011
healing power,1530,1662,690,1391,1293,74.50000000000011
beating,1530,1662,239,1391,1293,74.50000000000011
sea monster,1530,1662,1538,1391,1293,74.50000000000011
parrot,1530,1662,1277,1391,1293,74.50000000000011
street artist,1530,1662,1389,1391,1293,74.50000000000011
navy,1530,1662,1435,1391,1293,74.50000000000011
coup d'etat,1530,1662,1103,1391,1293,74.50000000000011
inquisition,1530,1662,1518,1391,1293,74.50000000000011
tomboy,1530,1662,1127,1391,1293,74.50000000000011
rebellion,1530,1662,233,1391,1293,74.50000000000011
missing in action,1530,1662,1456,1391,1293,74.50000000000011
narcissist,1530,1662,1216,1391,1293,74.50000000000011
breast cancer,1530,1662,1500,1391,1293,74.50000000000011
sorceress,1530,1662,1489,1391,1293,74.50000000000011
reality vs fantasy,1530,1662,728,1391,1293,74.50000000000011
triad,1530,1662,1448,1391,1293,74.50000000000011
power struggle,1530,1662,1396,1391,1293,74.50000000000011
dark hero,1530,1662,1369,1391,1293,74.50000000000011
another dimension,1530,1662,392,1391,1293,74.50000000000011
epidemic,1530,1662,726,1391,1293,74.50000000000011
medical drama,1530,1662,1098,1391,1293,74.50000000000011
around the world,1530,1662,1080,1391,1293,74.50000000000011
manager,1530,1662,1502,1391,1293,74.50000000000011
invasion,1530,1662,1167,1391,1293,74.50000000000011
edinburgh,1530,1662,905,1391,1293,74.50000000000011
playboy,1530,1662,742,1391,1293,74.50000000000011
blood lust,1530,1662,1411,1391,1293,74.50000000000011
revolver,1530,1662,1254,1391,1293,74.50000000000011
demigod,1530,1662,1368,1391,1293,74.50000000000011
snuff,1530,1662,1257,1391,1293,74.5000000000001
horror anthology,1530,1662,1512,1391,1293,74.5000000000001
container,1530,1662,1322,1391,1293,74.5000000000001
emergency,1530,1662,1498,1391,1293,74.5000000000001
speech,1530,1662,704,1391,1293,74.5000000000001
literary adaptation,1530,1662,889,1391,1293,74.5000000000001
analog,1530,1662,1512,1391,1293,74.5000000000001
burglar,1530,1662,470,1391,1293,74.5000000000001
evil witch,1530,1662,1379,1391,1293,74.5000000000001
special agent,1530,1662,941,1391,1293,74.5000000000001
sorcery,1530,1662,1445,1391,1293,74.5000000000001
statue,1530,1662,1076,1391,1293,74.5000000000001
barricade,1530,1662,644,1391,1293,74.5000000000001
human vs nature,1530,1662,1380,1391,1293,74.5000000000001
war zone,1530,1662,1371,1391,1293,74.5000000000001
hunting,1530,1662,447,1391,1293,74.5000000000001
super computer,1530,1662,1192,1391,1293,74.5000000000001
child labour,1530,1662,367,1391,1293,74.5000000000001
police inspector,1530,1662,361,1391,1293,74.5000000000001
police impersonator,1530,1662,650,1391,1293,74.5000000000001
black slave,1530,1662,802,1391,1293,74.5000000000001
argentina,1530,1662,1324,1391,1293,74.5000000000001
plantation,1530,1662,802,1391,1293,74.5000000000001
superhuman,1530,1662,735,1391,1293,74.5000000000001
mixed martial arts (mma),1530,1662,987,1391,1293,74.50000000000009
witness protection,1530,1662,663,1391,1293,74.50000000000009
drugged,1530,1662,1037,1391,1293,74.50000000000009
art gallery,1530,1662,1102,1391,1293,74.50000000000009
bandit,1530,1662,1534,1391,1293,74.50000000000009
sword and planet,1530,1662,1071,1391,1293,74.50000000000009
tower,1530,1662,920,1391,1293,74.50000000000009
brazil,1530,1662,1019,1391,1293,74.50000000000009
escape artist,1530,1662,1465,1391,1293,74.50000000000009
attack,1530,1662,777,1391,1293,74.50000000000009
mystic,1530,1662,1472,1391,1293,74.50000000000009
casual sex,1530,1662,914,1391,1293,74.50000000000009
criminal gang,1530,1662,884,1391,1293,74.50000000000009
maid of honor,1530,1662,1124,1391,1293,74.50000000000009
political intrigue,1530,1662,1235,1391,1293,74.50000000000009
allegory,1530,1662,328,1391,1293,74.50000000000009
secret investigation,1530,1662,897,1391,1293,74.50000000000009
fist fight,1530,1662,865,1391,1293,74.50000000000009
area 51,1530,1662,909,1391,1293,74.50000000000009
nosferatu,1530,1662,813,1391,1293,74.50000000000009
house party,1530,1662,705,1391,1293,74.50000000000007
candle,1530,1662,1412,1391,1293,74.50000000000007
peace,1530,1662,430,1391,1293,74.50000000000007
arena,1530,1662,264,1391,1293,74.50000000000007
tsunami,1530,1662,1351,1391,1293,74.50000000000007
long term relationship,1530,1662,1187,1391,1293,74.50000000000006
crush on friend,1530,1662,996,1391,1293,74.50000000000006
america,1530,1662,1056,1391,1293,74.50000000000006
robin hood,1530,1662,471,1391,1293,74.50000000000006
seeing the future,1530,1662,1063,1391,1293,74.50000000000006
chernobyl,1530,1662,1523,1391,1293,74.50000000000006
newspaper office,1530,1662,1546,1391,1293,74.50000000000006
modern art,1530,1662,1385,1391,1293,74.50000000000006
adoptive father,1530,1662,863,1391,1293,74.50000000000004
new home,1530,1662,1503,1391,1293,74.50000000000004
mystery killer,1530,1662,1344,1391,1293,74.50000000000004
conspiracy theory,1530,1662,536,1391,1293,74.50000000000004
perseus,1530,1662,1570,1391,1293,74.50000000000004
contract killer,1530,1662,746,1391,1293,74.50000000000004
hades,1530,1662,1570,1391,1293,74.50000000000004
gatling gun,1530,1662,1067,1391,1293,74.50000000000004
profanity,1530,1662,1110,1391,1293,74.50000000000004
killer toys,1530,1662,1535,1391,1293,74.50000000000004
rock musical,1530,1662,1407,1391,1293,74.50000000000004
wolf pack,1530,1662,1105,1391,1293,74.50000000000004
killer doll,1530,1662,1535,1391,1293,74.50000000000004
swear,1530,1662,1110,1391,1293,74.50000000000004
arkansas,1530,1662,626,1391,1293,74.50000000000004
incompetence,1530,1662,1400,1391,1293,74.50000000000004
precocious child,1530,1662,1107,1391,1293,74.50000000000004
swearing,1530,1662,1110,1391,1293,74.50000000000004
friends in love,1530,1662,559,1391,1293,74.50000000000004
battleship,1530,1662,1386,1391,1293,74.50000000000004
freight train,1530,1662,1439,1391,1293,74.50000000000004
news,1530,1662,1458,1391,1293,74.50000000000003
revolt,1530,1662,580,1391,1293,74.50000000000003
dea,1530,1662,849,1391,1293,74.50000000000003
super 8mm footage,1530,1662,925,1391,1293,74.50000000000003
clandestine,1530,1662,906,1391,1293,74.50000000000003
paranormal activity,1530,1662,1460,1391,1293,74.5
high rise,1530,1662,1172,1391,1293,74.5
eye patch,1530,1662,761,1391,1293,74.5
curiosity,1530,1662,1191,1391,1293,74.5
viagra,1530,1662,1520,1391,1293,74.5
teen angst,1530,1662,1268,1391,1293,74.49999999999999
racial tension,1530,1662,1467,1391,1293,74.49999999999999
young man,1530,1662,1129,1391,1293,74.49999999999997
enlightenment,1530,1662,1243,1391,1293,74.49999999999997
toronto,1530,1662,829,1391,1293,74.49999999999993
car journey,1530,1658,1576,1391,1293,74.10000000000032
sex addiction,1528,1662,1143,1391,1293,74.10000000000012
rock band,1530,1069,1576,803,1293,74.00000000000024
confession,1530,459,730,1391,694,74.0000000000002
ninja,1530,437,1048,1056,851,73.9000000000002
video store,1530,1656,1576,1391,1293,73.90000000000016
shot,1530,1655,1576,1391,1293,73.8000000000003
climbing,1411,1662,1576,1161,1293,73.70000000000022
iraq war veteran,1530,1560,403,1297,1293,73.7000000000001
mentally disabled,1311,1662,1576,1391,1079,73.50000000000031
frat party,1530,1652,1576,1391,1293,73.5000000000002
great britain,1530,1285,1576,1024,1293,73.50000000000011
1910s,715,1474,1576,760,705,73.40000000000015
hedonism,1530,1650,1576,1391,1293,73.30000000000032
wish fulfillment,1524,1662,1576,1391,1293,73.3000000000002
pregnancy,439,756,105,258,322,73.20000000000007
overweight woman,1530,1648,1576,1391,1293,73.10000000000021
exhibitionism,1523,1662,1576,1391,1293,73.10000000000012
virginity,1530,1647,1576,1391,1293,73.00000000000021
disheartening,536,391,363,323,205,73.00000000000003
national lampoon's,1522,1662,1576,1391,1293,72.90000000000023
college freshman,1530,1646,1576,1391,1293,72.90000000000012
vineyard,1530,1644,1576,1391,1293,72.70000000000026
kangaroo,1521,1662,1576,1391,1293,72.7000000000002
basketball,1141,1280,872,646,1095,72.60000000000012
stalking,1530,1643,1245,1391,1293,72.60000000000004
frightened,649,26,1576,147,226,72.50000000000001
plague,1530,753,482,1391,849,72.40000000000013
hanukkah,1519,1662,1576,1391,1293,72.30000000000042
talk,1530,1640,1576,1391,1293,72.3000000000001
it-expert,1530,1639,1576,1391,1293,72.20000000000013
childhood crush,1530,1638,1576,1391,1293,72.10000000000038
flirting,1518,1662,1576,1391,1293,72.10000000000015
bartender,1517,1662,729,1391,1293,71.90000000000002
bear,1191,1150,419,228,1293,71.80000000000013
vulgar,1530,1635,1576,1391,1293,71.8000000000001
sorority,1516,1662,1576,1391,1293,71.70000000000006
god,1420,1361,408,1033,1226,71.60000000000014
u.s. soldier,1530,1632,602,1391,1293,71.50000000000014
boogeyman,1530,1631,1576,1391,1293,71.40000000000022
security guard,872,1603,1031,1391,621,71.40000000000002
press,1514,1662,1576,1391,1293,71.30000000000025
inanimate objects come to life,1530,1628,1576,1391,1293,71.10000000000026
pharaoh,1530,1628,1576,1391,1293,71.10000000000026
short film,1513,1662,1549,1391,1293,71.10000000000015
women's sexual identity,1512,1662,1576,1391,1293,70.90000000000018
christmastime,1530,1626,1576,1391,1293,70.90000000000016
sword fighting,1530,1625,1576,1391,1293,70.80000000000017
predator,1511,1662,1576,1391,1293,70.70000000000032
past,1530,1624,519,1391,1293,70.70000000000019
strip club,1530,1298,869,1065,1293,70.70000000000005
dean,1510,1662,1576,1391,1293,70.50000000000014
nuclear holocaust,1530,1621,1576,1391,1293,70.40000000000026
fbi agent,1195,605,539,1391,450,70.40000000000008
genghis khan,1530,1620,1576,1391,1293,70.30000000000015
snob,1530,1619,1576,1391,1293,70.20000000000003
cheerful,354,211,163,86,66,70.10000000000002
stoner movie,1508,1662,1576,1391,1293,70.09999999999994
chipmunk,1530,1617,1576,1391,1293,70.00000000000024
interdimensional beings,1530,1616,1576,1391,1293,69.9000000000001
release from prison,1506,1662,1576,1391,1293,69.70000000000027
provence,1530,1614,1576,1391,1293,69.70000000000013
obsessed with a man,1530,1613,1576,1391,1293,69.60000000000021
barbershop,1505,1662,1576,1391,1293,69.5
beauty,1530,276,1576,1391,626,69.29999999999998
bratislava,1530,1609,1576,1391,1293,69.2000000000003
lion,1530,525,667,577,1158,69.20000000000007
comet,1244,1662,1576,1391,1034,69.1000000000002
slovakia,1530,1608,1576,1391,1293,69.10000000000008
code,1530,418,1576,1391,698,69.10000000000007
casualty of war,1530,1607,1576,1391,1293,69.00000000000014
