keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
falling in love,1091,727,367,581,1293,-25.799999999999894
religious fanaticism,1530,659,1576,1391,1293,-25.799999999999915
cross country trip,1211,1297,1576,1391,1293,-25.79999999999995
fog,1530,658,1576,1391,1293,-25.89999999999988
explosive,1530,656,1158,1391,1293,-26.0999999999999
ballet dancer,1027,1662,467,1391,1293,-26.099999999999934
advertising executive,1026,1662,1576,1391,1293,-26.299999999999944
palace,738,1539,776,693,1293,-26.399999999999913
army,26,239,719,345,105,-26.39999999999999
war,75,311,141,650,38,-26.500000000000004
superficiality,1025,1662,1576,1391,1293,-26.500000000000014
adult animation,863,1288,1291,894,1193,-26.59999999999983
irreverent,1530,126,199,866,1293,-26.599999999999856
animal lead,1530,651,1576,1391,1293,-26.59999999999991
old photograph,1023,1662,1576,1391,1293,-26.899999999999885
human trafficking,858,1662,1576,1063,1293,-27.099999999999937
factory,1022,1662,1576,1391,1293,-27.09999999999996
torment,1021,1662,1576,1391,1293,-27.299999999999947
battle of the sexes,1020,1662,1576,1391,1293,-27.49999999999991
mi6,1015,391,465,110,1293,-27.49999999999995
refugee camp,1530,641,1500,1391,1293,-27.599999999999905
helping children,1019,1662,1576,1391,1293,-27.699999999999896
uncle,1530,639,1021,1391,1293,-27.799999999999915
dance class,1018,1662,1576,1391,1293,-27.900000000000013
on the road,1017,1662,1576,1391,1293,-28.099999999999895
camping,1530,632,811,1391,1293,-28.499999999999922
father,1269,557,756,903,1239,-28.599999999999888
anthology,1530,630,1249,1391,1293,-28.699999999999857
vampiress (female vampire),1014,1662,1318,1391,1293,-28.699999999999964
held captive,1530,629,918,1391,1293,-28.799999999999894
millionaire,956,1662,1576,1276,1293,-28.79999999999996
cheerleading,1012,1662,1576,1391,1293,-29.09999999999998
pretend relationship,1530,625,1576,1391,1293,-29.199999999999925
predator,1011,1662,1576,1391,1293,-29.29999999999982
literature,1174,1333,1576,1391,1293,-29.599999999999937
genghis khan,1530,619,1576,1391,1293,-29.79999999999989
fight,122,167,303,201,254,-29.79999999999998
ambulance,1008,1662,1576,1391,1293,-29.89999999999987
nurse,669,967,1272,1100,752,-29.89999999999991
record producer,1291,1096,1576,1391,1293,-29.89999999999998
agent,607,1662,946,591,1293,-30.099999999999973
pharaoh,1530,614,1576,1391,1293,-30.299999999999898
inanimate objects come to life,1530,614,1576,1391,1293,-30.299999999999898
newspaper,1530,260,1521,1037,1293,-30.299999999999937
group of friends,978,1252,711,925,1293,-30.299999999999937
extraterrestrial technology,719,1092,1576,500,1167,-30.399999999999952
surfboard,1530,610,1576,1391,1293,-30.7
death penalty,1003,1662,1576,1391,1293,-30.899999999999807
hiding,1530,608,1576,1391,1293,-30.899999999999917
bachelor,1530,605,1374,1391,1293,-31.19999999999982
petrol,1530,604,1576,1391,1293,-31.299999999999866
rise and fall,1000,1662,1576,1391,1293,-31.499999999999897
disaster movie,621,389,787,310,819,-31.69999999999995
birth,1530,600,1576,1391,1293,-31.69999999999995
u.s. congress,999,1662,1576,1391,1293,-31.700000000000028
palestinian-israeli conflict,1276,1106,1576,1391,1293,-31.89999999999982
cheerleader,998,1662,1576,1391,1293,-31.899999999999892
catholic,506,1662,1198,1391,801,-31.89999999999993
neo-noir,98,38,81,245,155,-32.099999999999994
nevada,996,1662,1576,1391,1293,-32.299999999999955
angry,429,195,1001,642,368,-32.49999999999998
rap music,741,1624,1576,846,1293,-32.59999999999982
convict,994,1662,1051,1391,1293,-32.69999999999987
furious,1530,589,694,1391,1293,-32.79999999999983
isolated place,993,1662,1576,1391,1293,-32.8999999999999
investigation,246,207,15,291,369,-32.999999999999986
pedophile,1530,586,1190,1391,1293,-33.09999999999983
surveillance,1129,450,609,454,1293,-33.19999999999989
train station,991,1662,1576,1391,1293,-33.29999999999981
girlfriend,1300,1044,1576,1391,1293,-33.29999999999989
robot,253,197,47,144,446,-33.29999999999996
provocative,971,290,317,745,911,-33.49999999999991
los angeles,97,49,58,102,238,-33.49999999999999
children in wartime,1530,580,1111,1391,1293,-33.69999999999992
special forces,782,1361,1009,677,1293,-33.799999999999905
germany,135,423,1163,467,282,-33.8
prague,988,1662,1576,1391,1293,-33.89999999999987
salesman,1530,577,1576,1391,1293,-33.9999999999999
bus,1530,577,1576,1391,1293,-33.9999999999999
minister,986,1662,1576,1391,1293,-34.29999999999987
black hole,1530,573,1576,1391,1293,-34.39999999999988
california,63,15,11,55,215,-34.4
space mission,1530,572,1576,1391,1293,-34.49999999999984
hoodlum,1333,966,1576,1391,1293,-34.49999999999991
new jersey,1013,562,381,1391,771,-34.499999999999915
clerk,985,1662,1576,1391,1293,-34.49999999999994
australia,268,1411,1384,207,1043,-34.59999999999994
race politics,984,1662,1576,1391,1293,-34.69999999999993
tragedy,386,166,661,596,345,-34.79999999999997
career,1262,1102,1576,1391,1293,-35.09999999999984
pseudo-documentary,1530,546,1453,1371,1293,-35.09999999999984
adrenaline junkie,981,1662,1576,1391,1293,-35.29999999999971
underground,1530,563,679,1391,1293,-35.39999999999989
scientist,123,50,54,137,257,-35.49999999999999
king,78,1406,1576,688,615,-35.59999999999998
cross dressing,979,1662,1576,1391,1293,-35.699999999999854
philosophical,177,115,190,420,203,-35.699999999999996
underdog,1095,1429,726,1391,1293,-35.79999999999992
school bus,1319,980,1576,1391,1293,-35.89999999999989
hotel,886,479,603,783,914,-35.999999999999915
prison escape,1299,1018,686,1391,1293,-36.0999999999999
army veteran,1530,554,702,1391,1293,-36.299999999999926
pipeline,1530,407,1576,1391,1220,-36.39999999999984
albanian,1530,553,1576,1391,1293,-36.399999999999885
missing daughter,1530,552,1576,1391,1293,-36.49999999999984
escaped convict,975,1662,1491,1391,1293,-36.49999999999984
sex trafficking,1530,551,1576,1391,1293,-36.59999999999983
smart kid,974,1662,1576,1391,1293,-36.69999999999992
ultimatum,1530,547,1576,1391,1293,-36.99999999999993
teen drama,972,1662,398,1391,1293,-37.09999999999987
blonde,1001,1604,1576,1391,1293,-37.10000000000003
saber-toothed tiger,1530,544,1576,1391,1293,-37.29999999999983
mammoth,1530,544,1576,1391,1293,-37.29999999999983
ex special forces,1530,543,962,1391,1293,-37.39999999999989
friendship,32,86,7,324,100,-37.400000000000006
theatre group,970,1662,1576,1391,1293,-37.499999999999844
stage,1530,541,1576,1391,1293,-37.59999999999997
miracle,873,1662,1576,1199,1293,-37.70000000000001
liberation of prisoners,1530,538,1576,1391,1293,-37.89999999999984
blade,968,1662,1576,1391,1293,-37.89999999999999
rescue operation,793,1662,1576,1391,1119,-38.09999999999996
prison,238,909,874,545,611,-38.19999999999998
looking for  birth parents,966,1662,1576,1391,1293,-38.29999999999986
president,538,990,321,1391,530,-38.499999999999986
dysfunctional marriage,1530,530,1576,1391,1293,-38.69999999999983
cowardliness,1530,528,1576,1391,1293,-38.89999999999985
climbing,748,1662,1576,961,1293,-38.899999999999906
satirical,516,370,1209,348,722,-38.99999999999993
one night,878,1662,1576,1222,1293,-38.99999999999994
undercover cop,1324,327,629,780,1293,-39.099999999999916
egypt,681,1662,1576,833,1293,-39.499999999999844
nypd,1530,522,1576,1391,1293,-39.499999999999865
cocaine,1250,993,1443,1302,1293,-39.49999999999991
buddy,1131,214,421,285,1293,-39.49999999999995
private military company,1530,520,1576,1391,1293,-39.69999999999984
evil corporation,959,1662,1576,1391,1293,-39.69999999999998
rock concert,957,1662,1576,1391,1293,-40.09999999999994
date,1530,514,1576,1391,1293,-40.29999999999982
prejudice,1530,513,1576,1391,1293,-40.39999999999989
teen comedy,475,1140,1576,1391,553,-40.69999999999989
duke,952,1662,571,1391,1293,-41.09999999999989
heir to the throne,1530,504,1576,1391,1293,-41.29999999999988
treasure hunt,802,685,1576,1391,656,-41.39999999999992
courtesan,950,1662,1576,1391,1293,-41.49999999999989
biting,213,1045,170,566,661,-41.699999999999974
women's prison,1393,772,1295,1391,1293,-41.89999999999985
serial killer,255,47,470,781,98,-42.000000000000014
outlaw,947,1662,774,1391,1293,-42.09999999999983
quest,79,1662,136,187,1027,-42.09999999999993
travel,1172,279,260,890,1077,-42.099999999999945
grand,132,59,1576,637,54,-42.20000000000001
inflammatory,1530,494,1576,1391,1293,-42.29999999999993
small person,943,1662,1576,1391,1293,-42.899999999999935
soviet union,1530,487,1576,1391,1293,-42.99999999999993
illegitimate son,941,1662,1576,1391,1293,-43.29999999999991
just married,940,1662,1576,1391,1293,-43.49999999999987
tea,1530,482,1576,1391,1293,-43.49999999999992
theft,1085,1368,623,1391,1293,-43.89999999999991
lost love,938,1662,1576,1391,1293,-43.899999999999935
exhilarated,383,26,278,644,294,-43.999999999999986
poet,953,1630,1576,1391,1293,-44.09999999999996
suspicion,1530,472,807,1391,1293,-44.49999999999988
france,152,27,75,123,328,-44.79999999999999
troubled teen,933,1662,1576,1391,1293,-44.89999999999983
ark,1530,467,1576,1391,1293,-44.9999999999999
sexuality,1202,814,1576,1391,1139,-45.099999999999824
dormitory,1238,1050,1576,1391,1293,-45.09999999999984
schizophrenia,349,1450,1576,1391,604,-45.09999999999993
defiant,125,264,201,233,366,-45.099999999999994
pirate gang,931,1662,1576,1391,1293,-45.29999999999999
samurai,670,1662,1100,1110,1174,-45.59999999999995
rescue,303,525,28,183,702,-45.59999999999997
computer hacker,1530,460,1576,1391,1293,-45.699999999999875
monk,1530,459,1226,1391,1293,-45.79999999999987
poetry,928,1662,1449,1391,1293,-45.89999999999989
sect,1530,457,1576,1391,1293,-45.99999999999985
louvre museum,1530,454,1576,1391,1293,-46.29999999999979
mystery,1444,237,971,1378,1105,-46.299999999999926
young adult,207,1483,254,878,742,-46.49999999999991
shipwreck,1530,452,1576,1391,1293,-46.49999999999994
deception,740,1120,785,480,1293,-46.599999999999866
voodoo,924,1662,1576,1391,1293,-46.69999999999987
lovers,1530,449,1576,1391,1293,-46.79999999999989
interview,1288,518,1576,1181,1191,-46.89999999999996
community,922,1662,1576,1391,1293,-47.09999999999992
rome,197,729,1405,569,516,-47.80000000000001
destroy,918,1662,1576,1391,1293,-47.89999999999988
boxing,453,1171,1576,774,891,-47.899999999999956
maya civilization,1530,437,1576,1391,1293,-47.99999999999982
shop,1530,435,1576,1391,1293,-48.19999999999989
kiss,1283,927,1142,1391,1293,-48.39999999999989
royalty,869,789,771,426,1293,-48.49999999999994
illusion,508,1662,1576,578,1293,-48.59999999999989
religion and supernatural,1335,820,1576,1391,1293,-48.699999999999854
whimsical,248,433,12,354,531,-48.69999999999997
sensei,1530,429,1576,1391,1293,-48.799999999999855
invulnerability,1530,428,1576,1391,1293,-48.899999999999885
brother,913,1662,1246,1391,1293,-48.899999999999956
training,466,987,145,180,1114,-48.899999999999956
friends,221,270,296,797,202,-48.90000000000002
alcoholic,686,53,1125,349,783,-48.999999999999936
totalitarian regime,949,1584,1576,1391,1293,-49.49999999999999
slum,1530,419,1576,1391,1293,-49.79999999999987
mouse,1225,273,1576,1391,915,-49.79999999999991
last supper,908,1662,1576,1391,1293,-49.89999999999996
apostle,907,1662,1576,1391,1293,-50.09999999999993
master,1530,415,1576,1391,1293,-50.199999999999896
genetics,1530,414,1576,1391,1293,-50.299999999999905
expedition,810,1103,1576,648,1293,-51.0999999999999
scuba diving,1046,1371,1406,1391,1293,-51.39999999999999
fire,756,281,1254,1019,645,-51.59999999999997
poker,1530,400,1576,1391,1293,-51.699999999999825
southern usa,899,1662,1576,1391,1293,-51.69999999999987
hypnosis,503,1325,1576,263,1293,-51.7999999999999
author,1009,973,613,1343,1083,-51.79999999999994
northern england,898,1662,1576,1391,1293,-51.89999999999992
faun,1530,397,1576,1391,1293,-51.99999999999985
zoo,1513,367,535,1391,1261,-51.99999999999989
insomnia,897,1662,1576,1391,1293,-52.099999999999916
impersonation,896,1662,1576,1391,1293,-52.2999999999999
rio de janeiro,1530,393,1576,1391,1293,-52.399999999999906
british secret service,1530,391,1576,1391,1293,-52.599999999999966
based on memoir or autobiography,613,1281,707,448,1293,-52.699999999999996
north carolina,973,1503,1576,1391,1293,-52.79999999999981
fictional government agency,338,1662,643,281,1293,-52.90000000000002
double cross,1530,387,549,1391,1293,-52.99999999999996
powerful,273,191,129,70,599,-53.09999999999997
countryside,1240,682,1346,1107,1293,-53.099999999999994
showdown,310,314,1576,1391,37,-53.099999999999994
child as an adult,891,1662,1576,1391,1293,-53.299999999999905
gambling,637,1052,1383,1007,929,-53.89999999999994
sword,72,1131,286,1083,367,-54.19999999999998
giraffe,1530,372,1576,1391,1293,-54.4999999999999
hippopotamus,1530,372,1576,1391,1293,-54.4999999999999
lemur,1530,372,1576,1391,1293,-54.4999999999999
madagascar,1530,372,714,1391,1293,-54.49999999999991
zebra,1530,372,636,1391,1293,-54.49999999999995
telepathy,1024,1164,1576,1172,1293,-54.59999999999996
alcoholism,514,486,642,521,770,-54.69999999999994
police brutality,494,1662,1548,613,1293,-54.89999999999986
penguin,1530,368,714,1391,1293,-54.89999999999991
macabre,712,390,1576,867,750,-55.29999999999992
car,880,1662,1576,1391,1293,-55.49999999999997
scotland,678,1662,533,1230,1172,-55.59999999999998
czech republic,989,1442,1576,1391,1293,-55.69999999999982
loss of loved one,87,32,206,744,10,-55.79999999999999
shopping mall,1050,1316,1576,1391,1293,-56.09999999999985
gun violence,877,1662,1576,1391,1293,-56.099999999999916
hong kong,965,1485,558,1391,1293,-56.200000000000024
taxi driver,879,1656,1293,1391,1293,-56.29999999999991
secret identity,51,40,162,667,20,-56.50000000000002
irish-american,1530,349,854,1391,1293,-56.79999999999996
criminal investigation,870,1662,1576,1391,1293,-57.499999999999915
vindictive,705,1662,517,1062,1293,-57.599999999999866
compass,1530,340,1576,1391,1293,-57.69999999999991
fashion journal,1530,337,1576,1391,1293,-57.99999999999988
double life,1089,1219,1576,1391,1293,-57.99999999999993
crop circle,866,1662,1576,1391,1293,-58.29999999999995
mischievous,1179,230,314,586,1293,-58.39999999999987
usa–mexico border,1530,333,1576,1391,1293,-58.39999999999988
patriot,864,1662,1576,1391,1293,-58.70000000000003
retirement,1530,328,669,1391,1293,-58.8999999999999
prisoner,994,1059,1120,1166,1237,-59.29999999999993
balloon,1530,323,1576,1391,1293,-59.399999999999906
reminiscent,860,1662,1576,1391,1293,-59.49999999999984
assistant,1530,321,1040,1391,1293,-59.599999999999895
sarcastic,438,293,1204,1391,187,-59.599999999999945
tragic villain,859,1662,1576,1391,1293,-59.69999999999997
cataclysm,1216,943,1576,1391,1293,-60.19999999999984
fascism,1530,315,1576,1391,1293,-60.19999999999985
bmw,856,1662,1576,1391,1293,-60.29999999999985
dog,484,192,370,265,749,-60.29999999999994
dumb blonde,855,1662,1576,1391,1293,-60.49999999999989
curse,368,141,261,411,536,-60.599999999999966
social outcast,853,1662,1576,1391,1293,-60.89999999999991
surrealism,290,401,751,850,370,-60.89999999999995
suburb,1063,1075,1002,1225,1293,-60.99999999999989
teenage daughter,852,1662,966,1391,1293,-61.09999999999987
politician,1152,1061,708,1391,1293,-61.19999999999984
baffled,158,501,939,329,550,-61.199999999999974
car accident,225,1652,1110,1391,662,-61.299999999999905
immortality,969,282,599,248,1293,-61.39999999999987
satan,909,1544,1576,1391,1293,-61.499999999999986
fairy,904,1309,585,1391,1171,-61.59999999999993
love at first sight,636,1626,1048,1391,1062,-61.69999999999992
resistance fighter,1530,299,1576,1391,1293,-61.799999999999876
mountain,73,1329,49,176,959,-61.899999999999956
elasticity,1530,296,1576,1391,1293,-62.09999999999986
mission,56,652,105,551,417,-62.09999999999997
crush,1199,956,1576,1391,1293,-62.29999999999989
bondage,1507,340,1576,1391,1293,-62.29999999999989
leaving one's family,1530,291,1576,1391,1293,-62.59999999999995
cooking,1530,288,1266,1391,1293,-62.89999999999997
siberia,842,1662,1576,1391,1293,-63.099999999999824
wealth,939,1093,1162,1017,1293,-63.199999999999875
beautiful woman,841,1662,1576,1391,1293,-63.29999999999993
villainess,840,1662,332,1391,1293,-63.49999999999995
sewer,1530,280,1576,1391,1293,-63.699999999999896
disfigurement,839,1662,1576,1391,1293,-63.69999999999995
workaholic,1287,764,1576,1391,1293,-63.89999999999987
father-in-law,835,1662,1576,1391,1293,-64.49999999999997
narcissism,1530,271,1576,1391,1293,-64.5999999999999
us army,1226,879,1576,1391,1293,-64.59999999999995
work,1530,267,1576,1391,1293,-64.99999999999989
ecstasy,832,1662,1576,1391,1293,-65.09999999999991
confidence,1530,265,1576,1391,1293,-65.19999999999993
criminal underworld,831,1662,335,1391,1293,-65.29999999999997
blindness and impaired vision,890,1543,1576,1391,1293,-65.39999999999986
cartoonist,1530,261,1576,1391,1293,-65.59999999999994
shark,215,748,899,743,547,-65.90000000000003
shaggy dog story,1530,256,1576,1391,1293,-66.09999999999991
mexican standoff,826,1662,1576,1391,1293,-66.29999999999978
class society,1530,254,1576,1391,1293,-66.29999999999986
twist,1530,252,1576,1391,1293,-66.49999999999986
sniper,133,845,250,939,419,-66.59999999999997
blackjack,1530,250,1576,1391,1293,-66.6999999999999
school party,824,1662,1576,1391,1293,-66.69999999999992
england,40,5,188,79,338,-67.0
historical figure,817,1662,1381,1381,1293,-67.09999999999984
aircraft carrier,822,1662,1576,1391,1293,-67.09999999999988
fictional war,1071,1163,1086,1391,1293,-67.19999999999982
fourth of july,1530,243,1576,1391,1293,-67.39999999999988
usa history,820,1662,1576,1391,1293,-67.50000000000001
embarrassed,1530,241,1576,1391,1293,-67.59999999999992
london,43,21,248,83,351,-67.8
family history,818,1662,1576,1391,1293,-67.89999999999984
garbage,1530,238,1576,1391,1293,-67.89999999999988
male homosexuality,1119,1060,528,1391,1293,-67.8999999999999
coffin,1530,235,1576,1391,1293,-68.19999999999987
male friendship,64,1211,401,433,794,-68.19999999999997
authoritarian,1158,319,773,732,1293,-68.29999999999988
revolutionary war,816,1662,1576,1391,1293,-68.2999999999999
female friendship,469,738,924,965,697,-68.3
american revolution,815,1662,1576,1391,1293,-68.49999999999972
dating,1229,834,919,1391,1293,-68.49999999999997
tricks,1530,231,1576,1391,1293,-68.59999999999984
rape,560,622,745,84,1173,-68.79999999999997
fashion magazine,1530,228,1576,1391,1293,-68.89999999999993
candy,1530,224,1576,1391,1293,-69.29999999999983
celebration,1302,679,1408,1391,1293,-69.39999999999984
disability,559,1509,1418,1391,965,-69.39999999999995
chocolate,1530,221,1576,1391,1293,-69.59999999999987
politics,1196,313,1363,815,1293,-69.59999999999997
factory worker,1530,219,1576,1391,1293,-69.79999999999987
aristocrat,808,1662,1576,1391,1293,-69.89999999999986
bad father-in-law,807,1662,1576,1391,1293,-70.10000000000001
amusement park,185,1662,1576,148,1293,-70.19999999999997
department store,977,1320,1576,1391,1293,-70.3
archaeology,805,1662,1576,1391,1293,-70.49999999999986
hostile,561,1362,1180,605,1293,-70.6999999999999
paris,161,28,99,98,484,-71.59999999999998
arrest,1530,200,1046,1391,1293,-71.69999999999985
isekai,1530,142,1576,1334,1293,-71.79999999999987
victorian era,1530,193,1576,1391,1293,-72.39999999999985
time machine,1006,1240,704,1391,1293,-72.49999999999997
16th century,1088,914,1534,1235,1293,-73.09999999999981
wound,791,1662,1576,1391,1293,-73.29999999999988
helplessness,1530,182,1576,1391,1293,-73.49999999999989
militia,786,1662,1576,1391,1293,-74.30000000000003
masked vigilante,1530,173,1576,1391,1293,-74.39999999999986
urban legend,784,1662,1576,1391,1293,-74.69999999999989
doppelgänger,703,1223,1576,791,1293,-74.79999999999991
massacre,1169,294,734,795,1293,-74.89999999999989
mysterious death,780,1662,1576,1391,1293,-75.49999999999994
malibu,1530,162,169,1391,1293,-75.49999999999999
counterterrorism,1530,161,1576,1391,1293,-75.59999999999991
heart attack,1233,755,1576,1391,1293,-75.59999999999997
arms dealer,1530,160,1098,1391,1293,-75.6999999999999
middle east,1530,159,1576,1391,1293,-75.79999999999993
ethnic stereotype,778,1662,1576,1391,1293,-75.8999999999999
imaginary friend,328,1467,1422,297,1293,-75.99999999999991
appreciative,578,37,168,424,765,-76.1
individual,776,1662,1576,1391,1293,-76.29999999999997
biological weapon,774,1662,1412,1391,1293,-76.69999999999987
young boy,1028,1150,638,1391,1293,-77.09999999999995
job interview,771,1662,662,1391,1293,-77.29999999999988
telephone,769,1662,1576,1391,1293,-77.69999999999983
drug lord,825,1546,696,1391,1293,-78.0999999999999
manhattan,1530,133,1247,1391,1293,-78.39999999999995
prophecy,335,137,793,1391,102,-78.80000000000001
haunted by the past,1530,128,1576,1391,1293,-78.89999999999995
ex-cop,862,1461,1576,1391,1293,-79.19999999999987
luck,1530,125,1576,1391,1293,-79.19999999999989
castle,5,1091,936,271,813,-79.60000000000001
sports,439,222,593,462,720,-80.19999999999996
u.s. air force,755,1662,1576,1391,1293,-80.49999999999994
somber,230,109,167,765,307,-81.00000000000001
pentagram,1530,104,1576,1391,1293,-81.29999999999997
complicated,242,431,974,484,622,-81.29999999999998
matter of life and death,1530,103,1576,1391,1293,-81.39999999999992
thailand,921,1029,1576,1291,1198,-81.6
research laboratory,749,1662,1576,1391,1293,-81.69999999999987
high school sports,1077,816,1576,1391,1201,-82.2999999999999
vampire human love,1530,94,1576,1391,1293,-82.3
interspecies romance,1530,94,1576,1391,1293,-82.3
pianist,604,1034,1576,481,1293,-82.49999999999989
duel,744,1662,1551,1391,1293,-82.69999999999995
district attorney,1530,84,1576,1391,1293,-83.29999999999986
true love,739,1662,476,1391,1293,-83.70000000000005
relationship,169,705,758,1187,348,-84.00000000000007
corrupt cop,737,1662,1576,1391,1293,-84.1
ex-lover,736,1662,1576,1391,1293,-84.29999999999988
chosen one,1530,72,789,1391,1293,-84.49999999999986
country music,926,1276,1576,1391,1293,-84.8999999999999
patriotism,753,1124,1576,893,1293,-84.89999999999993
tribe,1530,68,1576,1391,1293,-84.89999999999996
indigenous,1530,67,1576,1391,1293,-84.99999999999994
cryonics,1530,65,1576,1391,1293,-85.1999999999998
undercover agent,595,1166,706,622,1293,-85.2
court,1214,148,1576,934,1248,-85.3999999999999
rainstorm,727,1662,1415,1391,1293,-86.0999999999999
cannibal,1147,336,910,906,1293,-86.19999999999997
divorcee,821,1469,648,1391,1293,-86.5999999999999
tragic love,883,1344,1576,1391,1293,-86.6999999999998
tragic hero,1530,41,339,1391,1293,-87.59999999999991
boxing trainer,465,1662,1576,884,1293,-87.79999999999983
mutation,334,1662,928,625,1293,-88.1
callous,1037,358,539,728,1293,-88.19999999999995
wizard,4,8,22,69,415,-88.3
hacker,593,1063,312,548,1293,-88.49999999999996
paranoid,136,1162,1419,453,933,-88.5
deaths,714,1662,1576,1391,1293,-88.69999999999982
butcher,759,1567,1576,1391,1293,-89.19999999999996
marseille,710,1662,1504,1391,1293,-89.49999999999994
arms deal,709,1662,1576,1391,1293,-89.69999999999985
hospital,430,378,784,767,684,-89.69999999999999
mountain village,707,1662,1576,1391,1293,-90.09999999999998
rapper,777,1521,1576,1391,1293,-90.19999999999992
doubtful,619,1662,1073,1217,1293,-90.29999999999973
sense of guilt,706,1662,1576,1391,1293,-90.29999999999994
journalism,580,326,667,1020,686,-90.59999999999992
lyrical,529,1662,761,1391,1118,-90.69999999999987
1960s,195,220,439,246,636,-90.79999999999998
spy hero,698,1662,1576,1391,1293,-91.89999999999995
heroine,698,1662,1576,1391,1293,-91.89999999999995
ghost,20,18,77,543,218,-92.10000000000001
romantic,108,93,19,209,511,-92.2
witch,19,6,59,90,439,-92.40000000000002
mathematics,364,1662,1576,730,1293,-92.60000000000002
slaughter,694,1662,1576,1391,1293,-92.69999999999987
memory,127,1112,114,300,997,-92.80000000000004
disguise,1187,674,633,1391,1293,-92.89999999999996
chicago,222,1345,1274,577,1072,-93.19999999999993
ancient egypt,691,1662,1179,1391,1293,-93.29999999999998
gun battle,690,1662,1576,1391,1293,-93.49999999999993
devil,1107,824,1227,1391,1293,-93.9
frantic,501,91,179,391,821,-93.99999999999999
fire engine,684,1662,1576,1391,1293,-94.69999999999987
cruelty,1125,198,1445,809,1293,-94.69999999999992
taunting,511,1662,442,1045,1293,-94.69999999999999
veterinarian,682,1662,1576,1391,1293,-95.09999999999994
success,1339,343,1576,1391,1293,-95.59999999999994
talking cat,1223,575,1576,1391,1293,-95.60000000000002
nanotechnology,679,1662,1576,1391,1293,-95.70000000000006
freedom,611,1662,1576,1259,1293,-96.09999999999997
photographer,146,1202,893,1090,683,-96.19999999999997
drugs,468,209,70,540,785,-96.49999999999994
based on short story,173,380,1140,501,595,-96.49999999999999
upper class,523,1090,1576,516,1293,-96.5999999999999
older man younger woman relationship,497,1527,1033,1317,1086,-96.79999999999991
gang war,673,1662,1576,1391,1293,-96.89999999999993
forbidden love,944,206,835,981,1041,-96.89999999999995
zombie,276,129,376,272,690,-97.09999999999997
stolen money,671,1662,1576,1391,1293,-97.29999999999993
becoming an adult,1100,803,1576,1391,1293,-97.39999999999992
motorcycle,746,568,892,718,1159,-97.59999999999994
homicide,256,1340,1576,1391,719,-97.69999999999992
depressing,325,766,174,286,1055,-97.99999999999993
uncle nephew relationship,84,1662,1576,1391,711,-98.3
casino,666,357,1576,966,854,-98.49999999999994
combat,198,1662,402,459,1293,-98.69999999999995
sexual abuse,526,1438,1467,892,1293,-98.79999999999991
farm,718,1550,1494,1391,1293,-99.09999999999988
teen movie,912,90,148,1391,757,-99.09999999999994
sister,1210,516,1576,1345,1293,-99.49999999999986
waitress,241,1606,1519,498,1293,-99.5999999999999
xmas,656,1662,1576,1391,1293,-100.29999999999987
hip-hop,779,1415,1576,1391,1293,-100.39999999999985
office,734,1504,1576,1391,1293,-100.49999999999987
campaign,655,1662,1576,1391,1293,-100.49999999999989
leather jacket,654,1662,1576,1391,1293,-100.70000000000002
car race,914,354,664,609,1293,-101.29999999999991
gun death,651,1662,1576,1391,1293,-101.30000000000001
single parent,1082,566,1576,1160,1293,-101.59999999999987
pickpocket,648,1662,1576,1391,1293,-101.9
united nations,647,1662,1021,1391,1293,-102.10000000000002
mass murder,1209,536,1308,1391,1293,-102.29999999999986
garage,813,1328,1576,1391,1293,-102.29999999999997
kung fu,70,403,810,882,344,-102.7
robbery crew,643,1662,1576,1391,1293,-102.9
submachine gun,642,1662,1576,1391,1293,-103.1
intelligence,861,1222,210,1391,1293,-103.29999999999984
nanny,849,1246,1576,1391,1293,-103.29999999999988
romcom,336,408,1027,1029,542,-103.30000000000001
love affair,1439,64,764,1391,1293,-103.49999999999997
son,639,1592,1576,1329,1293,-104.49999999999993
bludgeoning,633,1662,1576,1391,1293,-104.8999999999999
maze,83,1662,342,294,1293,-105.2
based on young adult novel,21,2,3,10,543,-105.2
extreme violence,629,1662,1576,1391,1293,-105.69999999999985
womanizer,626,1662,754,1391,1293,-106.29999999999993
ex-con,563,1662,1224,1266,1293,-106.39999999999988
pig,625,1662,1576,1391,1293,-106.49999999999991
rock star,734,1366,1576,1314,1293,-106.60000000000004
gypsy,624,1662,1576,1391,1293,-106.7
homophobia,1010,888,510,1391,1293,-106.89999999999999
autograph,620,1662,1576,1391,1293,-107.50000000000001
wall street,263,1662,155,685,1293,-108.29999999999991
stewardess,616,1662,1576,1391,1293,-108.30000000000003
shotgun,615,1658,1507,1391,1293,-108.8999999999999
zombie apocalypse,459,383,382,740,830,-109.89999999999995
mafia,906,350,487,684,1293,-110.79999999999994
vietnam veteran,1267,335,1576,1391,1293,-110.79999999999997
time,405,853,1576,186,1293,-110.9
high school,228,244,450,188,812,-111.19999999999997
dragon,58,57,34,466,410,-111.3
airport,600,1662,1145,1391,1293,-111.50000000000006
alien race,297,1662,1576,1391,991,-111.69999999999986
prisoner of war,605,1547,1576,1290,1293,-111.89999999999998
drug abuse,455,1662,1576,1106,1293,-111.99999999999991
double crossed,597,1662,1576,1391,1293,-112.1
partner,1378,98,1072,1391,1293,-112.29999999999983
taxi,641,1571,1576,1391,1293,-112.39999999999982
