keyword,closeness_co,closeness_vote_count,closeness_vote_average,closeness_revenue
prequel,1.2295110514071639,2538.386483733348,3.6883223491379993,22.206202596905985
secret government organization,1.229367720953652,2643.6157576223036,3.430613162834702,22.433306097919424
drug dealer,1.2291815656252887,2568.8709536232327,3.801869897673454,21.823929717026346
found footage,1.2289960936386066,2336.457820884273,3.538217629489642,21.835758070132876
florida,1.2283493404713473,2482.7273821886492,3.5813637673940817,21.936912458015993
live action remake,1.2274924011998933,2667.811764663252,3.622901865258921,22.291762786708198
cgi-live action hybrid,1.2274894638559195,2602.1428397814807,3.5110328101935884,22.268542335714155
american football,1.226773495853441,2300.370253879958,3.4460429725815183,21.59284493274539
war,1.2256762688140133,2693.52047450419,3.7672288681313284,22.326411505219713
wuxia,1.225127920854062,2503.861459638321,3.454153359827275,21.81721697463346
spacecraft,1.2236514423468647,2678.703324119622,3.651682399387946,21.921831561927814
snow,1.2220097723687973,2593.3902183620116,3.6782010559387994,21.570023276591424
body horror,1.2218569071249759,2335.8048349717187,3.7091185215521487,21.335237051927134
organized crime,1.2214099731421884,2677.735305864864,3.788044580659469,21.664778581629516
haunted house,1.2207694835144955,2581.285735449085,3.5765701375588597,21.954827903982412
male friendship,1.2186083463286248,2639.433966426371,3.8124501335314442,21.199421922311913
criminal,1.2182134242524938,2409.1256241296055,3.6702702515278216,20.962662022131017
character study,1.2181327539778726,2633.1319706903932,3.7586759361843978,20.957169490925065
manipulation,1.217816078520799,2652.344473894593,3.8294608739783493,21.325653858001587
escape,1.2173630867689031,2689.4965820597945,3.7899066144052385,21.920232389286305
phone call,1.2168198898993905,2529.107736005821,3.597783433698576,21.238461783189237
pirate,1.2162714730767992,2497.2070785982337,3.4737423089622768,21.3793073201274
sadism,1.215414186320951,2594.6176899772654,3.6464618511108546,21.3432720489353
commanding,1.2153512920610592,2609.6343916033666,3.7713375112549326,21.850125107109843
football (soccer),1.2151634177748298,2250.8220468441364,3.4781161960765448,21.104917126365514
based on anime,1.2144288087897919,636.83989814081,3.1656562128934307,20.76782111557066
fighting,1.2139636723198177,2550.57585171288,3.572213540260376,21.54486497955384
divorce,1.2114150792701341,2383.5423778111276,3.7301141838545377,21.359328806393663
philadelphia,1.210289969365194,2632.6155138630597,3.690135180800942,21.306995837906648
south korea,1.209342704239569,2619.468589686373,3.877113743886799,21.34609610353509
virtual reality,1.2090101141814285,2642.1645873727616,3.6788278041635354,21.530230309196796
saving the world,1.207510921407465,2682.160806170054,3.693655956964179,21.98855497581274
journey,1.2056807238074705,2737.4323989269733,3.7417459682780763,22.07230275566919
marriage,1.2053180963739214,2357.524644934074,3.7313766673288367,20.479823580278293
jidaigeki,1.2035281456427975,1694.9032376296361,3.3471772793411105,20.763625561786327
heist,1.2028234680098562,2667.959224891114,3.7344400099286377,21.63645959327296
introspective,1.2027329797879194,2563.0120744379888,3.8480402751109817,21.67841393714457
virus,1.2004437966887018,2689.1697756747553,3.6211269107251045,21.8060654553827
sword fight,1.2004305498477914,2591.4476764704655,3.711955387113953,21.118029314683195
dying and death,1.2003142362048993,2710.0378751043518,3.8487258924921237,21.467815886177455
bear,1.1998693967151712,2650.1349087204935,3.6025242419461563,21.82420247426208
sister sister relationship,1.1995588674861308,2582.516860596672,3.754669414421108,21.631513019870713
sniper,1.1992988245271365,2628.815510141379,3.66318728709551,21.597634469502495
jealousy,1.1987997218841357,2537.896019077324,3.790305767917553,20.97372708480272
kingdom,1.1983008896997691,2687.511953472404,3.649362600080608,21.89107725210754
car crash,1.1981797856407612,2619.086799734886,3.7170427459231044,21.246129045373284
falling in love,1.1977499061412924,2469.8940329670736,3.737316901225076,21.063292775381957
gang,1.1964411935377972,2350.158019853041,3.702396889158412,20.732084679826688
android,1.1962054186680546,2612.533574417709,3.634157224152986,21.362065805232184
new love,1.1959590791997072,2418.0199218568546,3.5972879494155543,21.124325575314597
meditative,1.195375474823674,2679.354117484853,3.7705992030527766,21.632554223057927
amnesia,1.195133725981037,2626.8386299134945,3.7857774320317596,21.238803483566503
revolution,1.1946813505401868,2682.0885622835085,3.4862436930217973,21.653410404955714
shocking,1.194606812318065,2611.899301287661,3.866036942550796,21.08186467419824
vengeance,1.1943080942383497,2392.7391942593617,3.652122355334116,20.71710720344017
shark,1.1935481440560936,2501.475994551338,3.4990784446069947,21.631522842965623
church,1.1935079419161863,2469.9890097559537,3.756101011555027,21.259786335296376
chicago,1.1934886013647392,2554.38818049238,3.66954324647866,21.170122732412494
train,1.1934469983568812,2498.8489892730995,3.656875689193796,21.390946658711194
faith,1.19335931743195,2588.16786793616,3.6172610007053296,21.086541317227503
rome,1.193203158521766,2567.72721387613,3.4922727231813684,21.352526676922828
frantic,1.192974711239114,2666.6117154306285,3.7634830159518993,21.48486634941232
widow,1.1926333442171253,2513.3617638016144,3.6361151859376637,21.243449517297638
christianity,1.1925941953001549,2378.216997062618,3.6177531376983447,21.349312522406116
based on fairy tale,1.1923727541338622,2656.555585379606,3.460173906691921,21.623647152768278
trekking,1.1923042568786224,2737.2646041186886,3.4682398408243458,21.899701576342633
eroticism,1.192198127891538,2583.950093371357,3.461937660207454,21.485971237566915
zombie apocalypse,1.1919289353411515,2567.735314603445,3.540547652386144,21.032903167033805
soldiers,1.1917780754731566,2634.0870082649712,3.6584993785005935,21.441742659323058
gentle,1.1915623238935675,2597.391116700233,3.7427648995013674,21.46432366865698
quest,1.1914482274465379,2701.1773532187526,3.6529649014864902,21.754002050362597
farcical,1.1914378001725452,2582.745048619898,3.605479540566519,21.246114972142365
trial,1.191303002953015,2410.441851816322,3.5689515576712676,21.088973333476904
bisexuality,1.1911794145568824,2115.2845053889373,3.5329519751079257,19.963681567007338
con artist,1.1909982553500844,2630.306212754902,3.747389013575996,21.4475201745221
mi6,1.1906772724038788,2623.208709062553,3.476844591774676,21.643365253535823
teen drama,1.1904087255161255,2516.6817041356226,3.3479735982133865,21.00933950026615
maze,1.1903033681977218,2715.840037361399,3.6614360574089773,21.694636352331994
kaiju,1.189827001556236,2515.831436292666,3.4843359424928426,21.159656515284578
explosion,1.1897430708672267,2593.643853835399,3.6883442577216123,21.536224658669813
reboot,1.1877484494085933,2675.7615157777595,3.607911739883891,21.415833104193478
haunting,1.1872074315956105,2224.6415639146157,3.2815173528968353,21.315129595279704
boxing,1.1865203501714436,2420.8779710583026,3.566437916940363,20.960073778756335
satirical,1.1845500164277685,2495.5480506773565,3.7017068610224078,21.125669878572246
prince,1.1843673728325694,2657.485254338088,3.578294054960214,21.533433660857025
bite,1.1843382404583085,2432.0033996532716,3.2845964967158894,21.016728427090225
transformation,1.183490924801145,2609.704340431198,3.7038786238230785,21.455866251798028
infiltration,1.183343306232443,2604.572732348095,3.602453248442889,21.686843496775186
giant robot,1.183214756332645,2472.575616236878,3.352159435660698,20.533679307944226
teen comedy,1.1830160480917533,2369.02015461529,3.4045515672212727,20.731117235600106
rescue,1.1824975608215786,2701.8383413983365,3.903937474667794,21.382591741108556
fictional government agency,1.182437455516148,2600.1175273821086,3.425056311029415,21.674205004335363
government agency,1.1824015197775875,2599.997686067344,3.3770354313640083,21.673607629689712
berlin,1.1821477749802067,2490.245390728888,3.667406517745971,20.371677036292844
summer,1.1821285829020998,2610.2388265193995,3.7321528835049893,20.64345489221376
childhood friends,1.1819442959665198,2386.6828394049967,3.6499006640425047,20.562260166816774
space opera,1.1815859442822088,2665.4778587203587,3.6689428290772423,21.66839383705944
superhuman strength,1.1815145861349416,2603.276305450518,3.2279593621171956,21.39419134618677
europe,1.181440361464863,2655.8611091476246,3.616685374228871,21.578572222603977
teen superhero,1.1807152711438247,2682.816726824958,3.611034995961665,21.522656129323714
youkai,1.1803602816296954,2406.5991831841798,3.114842688485574,20.5584740768461
critical,1.1797744891484563,2592.5734552556287,3.740208889013624,20.95051513898871
fistfight,1.1795895303321748,2253.429460074659,3.4882103020643536,20.960371319266194
sign languages,1.1793578352561096,2612.7919276930647,3.84982133401936,21.45285100359692
dinosaur,1.1793362489880348,2660.5133525377005,3.451206353601721,21.717614405095194
based on webcomic or webtoon,1.1787910042903658,1338.8427689011348,3.217634065981238,20.96701417156779
undercover,1.1781718206601877,2628.8847491913702,3.66300078880969,21.092421116230412
secret organization,1.1770309304360298,2594.7740429736627,3.6071234125847735,21.294179889263763
magical creature,1.1768036903487264,2672.2924529484353,3.512644241588914,21.433492249083695
cars,1.1766865829613515,2611.1363510684682,3.3493037151397513,21.583256206239813
brother sister relationship,1.176125401324494,2324.7267874102595,3.743402614330079,20.948105013715576
adolescence,1.1758551472779077,2468.885522295946,3.558838968864203,19.698520818648877
lighthearted,1.1747101725475197,2578.4911071628585,3.7878705990939316,20.82732417431455
sociopath,1.1738581041250837,2479.2579361249836,3.622451884659802,20.243013979580162
child murder,1.1728500883174748,2522.200648292543,3.6404595519279277,20.704318819344838
washington dc,1.1727145077800214,2624.7540068711123,3.720850079933136,21.071129865585302
death game,1.1726354755520048,2409.9288256010395,3.4943843488095037,20.74992823402279
texas,1.1722039444053998,2566.646194843788,3.7389895192739884,20.51467705814977
2000s,1.1720114248502926,2456.80987078695,3.714164215201057,20.258778367097072
hallucination,1.1716735529336244,2417.7842898035074,3.7023646943112727,20.583981023570427
funeral,1.1716049204599654,2474.697632388309,3.6310436415246246,20.769240178766932
corpse,1.171528397989694,2362.289795865753,3.622744395629047,20.566107048663262
car accident,1.1715117984915144,2422.7829362967336,3.6441546705192067,20.585048619096714
normandy,1.1714406716754748,2347.102782980425,3.3643042100913036,20.62792774618271
native american,1.1711584001139033,2564.7176681578135,3.5781611243611646,20.673794954136806
golden gate bridge,1.1709533132025824,2587.0830533338963,3.3941625648788785,21.016994170468788
sheriff,1.1707367908238107,2365.2434192593873,3.569128210406922,20.41937301700992
malicious,1.1704544634411833,2449.507525930572,3.7026235360953077,20.29132108725702
homicide,1.1702788638337553,2482.055904368555,3.5844914713798155,20.81719544926853
police corruption,1.1702197301072483,2412.9113325677267,3.623563276073963,20.80943086133265
undercover agent,1.1699953185524181,2461.162054561276,3.4311800838444837,20.892897220725942
married couple,1.1699937637554358,2351.2355790131355,3.6250839206267043,20.568805523960407
competition,1.169901705050025,2527.5620738414873,3.737647277840741,20.706343055726336
knife,1.1698597102691264,2458.9062872874856,3.424284013112147,20.559826632261263
killing spree,1.169612681969132,2317.6733582708785,3.5168685900966894,20.639053827325064
dirty cop,1.1692454614432175,2341.151605291965,3.413823922752334,20.605644116198782
space travel,1.1683958409525537,2682.3696093754497,3.6572976002824373,21.113863908707557
baseball,1.1670084504482372,2196.8503353865344,3.518370388561294,20.499413834819325
drug addiction,1.1666299818564319,2574.6491956048176,3.7843563683520016,20.6258608002051
thoughtful,1.1664711301571566,2618.7570010185077,3.8661131338686623,21.110413946492084
adultery,1.162920704193253,2306.4690887968777,3.748723267593891,20.385336212548754
lgbt teen,1.1613722648294351,2278.1633892372743,3.5173875371450913,19.336686821548412
venice,1.1611516144685916,2535.955146112602,3.508848674114059,20.827894908267243
curse,1.1610454468281313,2677.8060762103587,3.712903841770088,21.21940705237861
possession,1.1603466519155754,2466.200399361987,3.6304755946996328,20.772001373609882
aids,1.159030780157769,2454.136953195057,3.5901297354632407,19.556953841817126
ambivalent,1.1575253669648318,2287.3142015983162,3.6893597717101256,20.167948725231977
rivalry,1.1574806707703031,2621.658417626084,3.7804250071157557,21.012083013695737
loneliness,1.1558357416809206,2586.871532606382,3.8359805519744183,20.0889153120842
time machine,1.1556237916927925,2597.64194098361,3.5301337614143455,20.275589267250577
boarding school,1.155135443394533,2669.412385860766,3.6321078598670136,20.217679406236137
infection,1.154609299888147,2563.740323691684,3.432758595632571,20.29189181041776
gothic,1.153986076904804,2477.3889241439188,3.4000078371168194,20.625404301539444
united kingdom,1.153642361169999,2481.520104027023,3.4203113627556374,20.159610088260273
supernatural power,1.1535888867558395,2587.1008008300287,3.5998096297691995,20.62288464393852
vigilante justice,1.1534492840371313,2590.0497700729416,3.5211248240230453,20.431683130992116
apathetic,1.1528384150541964,2369.7357234575497,3.707533137490201,19.695993114150205
gothic horror,1.1526755795049768,2278.7739569868872,3.336701046183892,20.469890868010857
